combo,run_label,trades,long_trades,short_trades,wins,losses,win_rate_pct,final_return_pct,max_return_pct,max_drawdown_pct,official_cd_value,max_conc,same_bar_trades,active_leftover,blocked_by_cap,cap_removed,ruined,leverage,position_fraction,effective_notional_fraction,fee_per_side,base_combo,long_key,short_key,split_n,rank_metric,rank_by_final_return
lx2_sm2_L20_SPLIT700,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,33.66437904128159,33.66437904128159,6.506349635666282,124.96770720251357,52,236,0,0,True,False,20.0,0.0014285714285714286,0.02857142857142857,0.0004,lx2_sm2,long_max2,short_main2,700,33.66437904128159,150
lx2_sm2_L7_SPLIT250,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,32.8960561542325,32.8960561542325,6.3802896362259816,124.41690285647094,52,236,0,0,True,False,7.0,0.004,0.028,0.0004,lx2_sm2,long_max2,short_main2,250,32.8960561542325,151
lx2_sx2_L25_SPLIT800,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,31.82221304941324,31.922367787543827,4.623275598490608,125.82323314867128,30,111,0,0,True,False,25.0,0.00125,0.03125,0.0004,lx2_sx2,long_max2,short_max2,800,31.82221304941324,152
lx2_sm2_L2_SPLIT75,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,31.119636587043907,31.119636587043907,6.085516319022673,123.14032970509612,52,236,0,0,True,False,2.0,0.013333333333333334,0.02666666666666667,0.0004,lx2_sm2,long_max2,short_main2,75,31.119636587043907,153
lx2_sx2_L3_SPLIT100,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,30.39304375902052,30.48814743804471,4.442346822796068,124.69141136620529,30,111,0,0,True,False,3.0,0.01,0.03,0.0004,lx2_sx2,long_max2,short_max2,100,30.39304375902052,154
lx2_sx2_L12_SPLIT400,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,30.39304375902052,30.48814743804471,4.442346822796068,124.69141136620529,30,111,0,0,True,False,12.0,0.0025,0.03,0.0004,lx2_sx2,long_max2,short_max2,400,30.39304375902052,155
lx2_sx2_L15_SPLIT500,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,30.39304375902052,30.48814743804471,4.442346822796068,124.69141136620529,30,111,0,0,True,False,15.0,0.002,0.03,0.0004,lx2_sx2,long_max2,short_max2,500,30.39304375902052,156
lx2_sx2_L30_SPLIT1000,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,30.39304375902052,30.48814743804471,4.442346822796068,124.69141136620529,30,111,0,0,True,False,30.0,0.001,0.03,0.0004,lx2_sx2,long_max2,short_max2,1000,30.39304375902052,157
lx2_sm2_L5_SPLIT200,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,28.930922188413977,28.930922188413977,5.715799640762171,121.56148900113726,52,236,0,0,True,False,5.0,0.005,0.025,0.0004,lx2_sm2,long_max2,short_main2,200,28.930922188413977,158
lx2_sm2_L10_SPLIT400,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,28.930922188413977,28.930922188413977,5.715799640762171,121.56148900113726,52,236,0,0,True,False,10.0,0.0025,0.025,0.0004,lx2_sm2,long_max2,short_main2,400,28.930922188413977,159
lx2_sm2_L20_SPLIT800,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,28.930922188413977,28.930922188413977,5.715799640762171,121.56148900113726,52,236,0,0,True,False,20.0,0.00125,0.025,0.0004,lx2_sm2,long_max2,short_main2,800,28.930922188413977,160
lx2_sm2_L25_SPLIT1000,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,28.930922188413977,28.930922188413977,5.715799640762171,121.56148900113726,52,236,0,0,True,False,25.0,0.001,0.025,0.0004,lx2_sm2,long_max2,short_main2,1000,28.930922188413977,161
lx2_sx2_L20_SPLIT700,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,28.776755541835144,28.866205106075803,4.23516808675258,123.40850471281416,30,111,0,0,True,False,20.0,0.0014285714285714286,0.02857142857142857,0.0004,lx2_sx2,long_max2,short_max2,700,28.776755541835144,162
lx2_sx2_L7_SPLIT250,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,28.135292837851587,28.22251572409349,4.1521760501851475,122.8984911352528,30,111,0,0,True,False,7.0,0.004,0.028,0.0004,lx2_sx2,long_max2,short_max2,250,28.135292837851587,163
lx2_sm2_L3_SPLIT125,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,27.63445356295451,27.63445356295451,5.49330104276234,120.62310879445671,52,236,0,0,True,False,3.0,0.008,0.024,0.0004,lx2_sm2,long_max2,short_main2,125,27.63445356295451,164
lx2_sm2_L12_SPLIT500,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,27.63445356295451,27.63445356295451,5.49330104276234,120.62310879445671,52,236,0,0,True,False,12.0,0.002,0.024,0.0004,lx2_sm2,long_max2,short_main2,500,27.63445356295451,165
lx2_sm2_L7_SPLIT300,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,26.77705389575833,26.77705389575833,5.344689400638458,120.00121413375003,52,236,0,0,True,False,7.0,0.0033333333333333335,0.023333333333333334,0.0004,lx2_sm2,long_max2,short_main2,300,26.77705389575833,166
lx2_sx2_L2_SPLIT75,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,26.649685985642723,26.731790023773105,3.958259678521884,121.71541667939307,30,111,0,0,True,False,2.0,0.013333333333333334,0.02666666666666667,0.0004,lx2_sx2,long_max2,short_max2,75,26.649685985642723,167
lx2_sx2_L5_SPLIT200,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,24.814423042029567,24.890277562117546,3.7153351485900856,120.25018518268048,30,111,0,0,True,False,5.0,0.005,0.025,0.0004,lx2_sx2,long_max2,short_max2,200,24.814423042029567,168
lx2_sx2_L10_SPLIT400,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,24.814423042029567,24.890277562117546,3.7153351485900856,120.25018518268048,30,111,0,0,True,False,10.0,0.0025,0.025,0.0004,lx2_sx2,long_max2,short_max2,400,24.814423042029567,169
lx2_sx2_L20_SPLIT800,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,24.814423042029567,24.890277562117546,3.7153351485900856,120.25018518268048,30,111,0,0,True,False,20.0,0.00125,0.025,0.0004,lx2_sx2,long_max2,short_max2,800,24.814423042029567,170
lx2_sx2_L25_SPLIT1000,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,24.814423042029567,24.890277562117546,3.7153351485900856,120.25018518268048,30,111,0,0,True,False,25.0,0.001,0.025,0.0004,lx2_sx2,long_max2,short_max2,1000,24.814423042029567,171
lx2_sm2_L15_SPLIT700,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,24.35748343740385,24.35748343740385,4.918850614453476,118.24052459922423,52,236,0,0,True,False,15.0,0.0014285714285714286,0.02142857142857143,0.0004,lx2_sm2,long_max2,short_main2,700,24.35748343740385,172
lx2_sx2_L3_SPLIT125,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,23.72475314034461,23.796936240371956,3.5692977380069517,119.37825499542245,30,111,0,0,True,False,3.0,0.008,0.024,0.0004,lx2_sx2,long_max2,short_max2,125,23.72475314034461,173
lx2_sx2_L12_SPLIT500,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,23.72475314034461,23.796936240371956,3.5692977380069517,119.37825499542245,30,111,0,0,True,False,12.0,0.002,0.024,0.0004,lx2_sx2,long_max2,short_max2,500,23.72475314034461,174
lx2_sx2_L7_SPLIT300,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,23.00305531191251,23.07282300815141,3.4718214933120493,118.79995428652852,30,111,0,0,True,False,7.0,0.0033333333333333335,0.023333333333333334,0.0004,lx2_sx2,long_max2,short_max2,300,23.00305531191251,175
lx2_sm2_L1_SPLIT50,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,22.57175606056345,22.57175606056345,4.598268279130451,116.93557788245741,52,236,0,0,True,False,1.0,0.02,0.02,0.0004,lx2_sm2,long_max2,short_main2,50,22.57175606056345,176
lx2_sm2_L2_SPLIT100,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,22.57175606056345,22.57175606056345,4.598268279130451,116.93557788245741,52,236,0,0,True,False,2.0,0.01,0.02,0.0004,lx2_sm2,long_max2,short_main2,100,22.57175606056345,177
lx2_sm2_L3_SPLIT150,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,22.57175606056345,22.57175606056345,4.598268279130451,116.93557788245741,52,236,0,0,True,False,3.0,0.006666666666666667,0.02,0.0004,lx2_sm2,long_max2,short_main2,150,22.57175606056345,178
lx2_sm2_L5_SPLIT250,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,22.57175606056345,22.57175606056345,4.598268279130451,116.93557788245741,52,236,0,0,True,False,5.0,0.004,0.02,0.0004,lx2_sm2,long_max2,short_main2,250,22.57175606056345,179
lx2_sm2_L10_SPLIT500,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,22.57175606056345,22.57175606056345,4.598268279130451,116.93557788245741,52,236,0,0,True,False,10.0,0.002,0.02,0.0004,lx2_sm2,long_max2,short_main2,500,22.57175606056345,180
lx2_sm2_L20_SPLIT1000,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,22.57175606056345,22.57175606056345,4.598268279130451,116.93557788245741,52,236,0,0,True,False,20.0,0.001,0.02,0.0004,lx2_sm2,long_max2,short_main2,1000,22.57175606056345,181
lx2_sm2_L15_SPLIT800,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,21.029317528188773,21.029317528188773,4.316909931536131,115.804590899744,52,236,0,0,True,False,15.0,0.00125,0.01875,0.0004,lx2_sm2,long_max2,short_main2,800,21.029317528188773,182
lx2_sx2_L15_SPLIT700,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,20.961817687015973,21.024824294594957,3.192797038849946,117.16074728824378,30,111,0,0,True,False,15.0,0.0014285714285714286,0.02142857142857143,0.0004,lx2_sx2,long_max2,short_max2,700,20.961817687015973,183
lx2_sm2_L7_SPLIT400,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,19.505390258171285,19.505390258171285,4.034757142564104,114.6836379889806,52,236,0,0,True,False,7.0,0.0025,0.0175,0.0004,lx2_sm2,long_max2,short_main2,400,19.505390258171285,184
lx2_sx2_L1_SPLIT50,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,19.450877693800162,19.508947592870697,2.9830213280491336,115.9439701972483,30,111,0,0,True,False,1.0,0.02,0.02,0.0004,lx2_sx2,long_max2,short_max2,50,19.450877693800162,185
lx2_sx2_L2_SPLIT100,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,19.450877693800162,19.508947592870697,2.9830213280491336,115.9439701972483,30,111,0,0,True,False,2.0,0.01,0.02,0.0004,lx2_sx2,long_max2,short_max2,100,19.450877693800162,186
lx2_sx2_L3_SPLIT150,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,19.450877693800162,19.508947592870697,2.9830213280491336,115.9439701972483,30,111,0,0,True,False,3.0,0.006666666666666667,0.02,0.0004,lx2_sx2,long_max2,short_max2,150,19.450877693800162,187
lx2_sx2_L5_SPLIT250,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,19.450877693800162,19.508947592870697,2.9830213280491336,115.9439701972483,30,111,0,0,True,False,5.0,0.004,0.02,0.0004,lx2_sx2,long_max2,short_max2,250,19.450877693800162,188
lx2_sx2_L10_SPLIT500,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,19.450877693800162,19.508947592870697,2.9830213280491336,115.9439701972483,30,111,0,0,True,False,10.0,0.002,0.02,0.0004,lx2_sx2,long_max2,short_max2,500,19.450877693800162,189
lx2_sx2_L20_SPLIT1000,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,19.450877693800162,19.508947592870697,2.9830213280491336,115.9439701972483,30,111,0,0,True,False,20.0,0.001,0.02,0.0004,lx2_sx2,long_max2,short_max2,1000,19.450877693800162,190
lx2_sm2_L12_SPLIT700,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,19.073352919291086,19.073352919291086,3.9539958444573386,114.36519749300629,52,236,0,0,True,False,12.0,0.0014285714285714286,0.017142857142857144,0.0004,lx2_sm2,long_max2,short_main2,700,19.073352919291086,191
lx2_sm2_L5_SPLIT300,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,18.499618521393167,18.499618521393167,3.84621287601118,113.94187093579922,52,236,0,0,True,False,5.0,0.0033333333333333335,0.016666666666666666,0.0004,lx2_sm2,long_max2,short_main2,300,18.499618521393167,192
lx2_sx2_L15_SPLIT800,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,18.142706539221678,18.196549468704013,2.799110077015513,114.8880979418409,30,111,0,0,True,False,15.0,0.00125,0.01875,0.0004,lx2_sx2,long_max2,short_max2,800,18.142706539221678,193
lx2_sm2_L2_SPLIT125,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,17.700815566786112,17.700815566786112,3.695122135802649,113.35162667675755,52,236,0,0,True,False,2.0,0.008,0.016,0.0004,lx2_sm2,long_max2,short_main2,125,17.700815566786112,194
lx2_sx2_L7_SPLIT400,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,16.847388818826747,16.897089954921498,2.6148645466565483,113.84038939361704,30,111,0,0,True,False,7.0,0.0025,0.0175,0.0004,lx2_sx2,long_max2,short_max2,400,16.847388818826747,195
lx2_sm2_L3_SPLIT200,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,16.51222804224668,16.51222804224668,3.468059720940829,112.4715143915428,52,236,0,0,True,False,3.0,0.005,0.015,0.0004,lx2_sm2,long_max2,short_main2,200,16.51222804224668,196
lx2_sm2_L12_SPLIT800,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,16.51222804224668,16.51222804224668,3.468059720940829,112.4715143915428,52,236,0,0,True,False,12.0,0.00125,0.015,0.0004,lx2_sm2,long_max2,short_main2,800,16.51222804224668,197
lx2_sm2_L15_SPLIT1000,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,16.51222804224668,16.51222804224668,3.468059720940829,112.4715143915428,52,236,0,0,True,False,15.0,0.001,0.015,0.0004,lx2_sm2,long_max2,short_main2,1000,16.51222804224668,198
lx2_sx2_L12_SPLIT700,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,16.479642805821214,16.528176045416654,2.5621614868646816,113.54253599743511,30,111,0,0,True,False,12.0,0.0014285714285714286,0.017142857142857144,0.0004,lx2_sx2,long_max2,short_max2,700,16.479642805821214,199
lx2_sx2_L5_SPLIT300,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,15.990927802544853,16.037914458408032,2.491848194893379,113.14642578158427,30,111,0,0,True,False,5.0,0.0033333333333333335,0.016666666666666666,0.0004,lx2_sx2,long_max2,short_max2,300,15.990927802544853,200
lx2_sm2_L10_SPLIT700,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,15.67025114381131,15.67025114381131,3.305558546057398,111.846703271881,52,236,0,0,True,False,10.0,0.0014285714285714286,0.014285714285714285,0.0004,lx2_sm2,long_max2,short_main2,700,15.67025114381131,201
lx2_sm2_L7_SPLIT500,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,15.335087033485983,15.335087033485983,3.2404847666275027,111.59767110758929,52,236,0,0,True,False,7.0,0.002,0.014,0.0004,lx2_sm2,long_max2,short_main2,500,15.335087033485983,202
lx2_sx2_L2_SPLIT125,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,15.309812696065904,15.354654391123223,2.393327841744423,112.59383933083241,30,111,0,0,True,False,2.0,0.008,0.016,0.0004,lx2_sx2,long_max2,short_max2,125,15.309812696065904,203
lx2_sm2_L1_SPLIT75,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,14.556633815056298,14.556633815056298,3.0884828442686683,111.0185718327066,52,236,0,0,True,False,1.0,0.013333333333333334,0.013333333333333334,0.0004,lx2_sm2,long_max2,short_main2,75,14.556633815056298,204
lx2_sm2_L2_SPLIT150,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,14.556633815056298,14.556633815056298,3.0884828442686683,111.0185718327066,52,236,0,0,True,False,2.0,0.006666666666666667,0.013333333333333334,0.0004,lx2_sm2,long_max2,short_main2,150,14.556633815056298,205
lx2_sx2_L3_SPLIT200,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,14.294855926700745,14.33652412535087,2.2453683182853297,111.76924803641158,30,111,0,0,True,False,3.0,0.005,0.015,0.0004,lx2_sx2,long_max2,short_max2,200,14.294855926700745,206
lx2_sx2_L12_SPLIT800,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,14.294855926700745,14.33652412535087,2.2453683182853297,111.76924803641158,30,111,0,0,True,False,12.0,0.00125,0.015,0.0004,lx2_sx2,long_max2,short_max2,800,14.294855926700745,207
lx2_sx2_L15_SPLIT1000,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,14.294855926700745,14.33652412535087,2.2453683182853297,111.76924803641158,30,111,0,0,True,False,15.0,0.001,0.015,0.0004,lx2_sx2,long_max2,short_max2,1000,14.294855926700745,208
lx2_sm2_L5_SPLIT400,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,13.590609040292346,13.590609040292346,2.8981589217412846,110.29857267013085,52,236,0,0,True,False,5.0,0.0025,0.0125,0.0004,lx2_sm2,long_max2,short_main2,400,13.590609040292346,209
lx2_sm2_L10_SPLIT800,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,13.590609040292346,13.590609040292346,2.8981589217412846,110.29857267013085,52,236,0,0,True,False,10.0,0.00125,0.0125,0.0004,lx2_sm2,long_max2,short_main2,800,13.590609040292346,210
lx2_sx2_L10_SPLIT700,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,13.57479288738106,13.614226292009723,2.139551293438572,111.18339164384881,30,111,0,0,True,False,10.0,0.0014285714285714286,0.014285714285714285,0.0004,lx2_sx2,long_max2,short_max2,700,13.57479288738106,211
lx2_sx2_L7_SPLIT500,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,13.28790695171116,13.326453845045695,2.097193736432203,110.94977855328666,30,111,0,0,True,False,7.0,0.002,0.014,0.0004,lx2_sx2,long_max2,short_max2,500,13.28790695171116,212
lx2_sm2_L3_SPLIT250,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,13.01472682555993,13.01472682555993,2.7837928464211785,109.86863094478755,52,236,0,0,True,False,3.0,0.004,0.012,0.0004,lx2_sm2,long_max2,short_main2,250,13.01472682555993,213
lx2_sm2_L12_SPLIT1000,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,13.01472682555993,13.01472682555993,2.7837928464211785,109.86863094478755,52,236,0,0,True,False,12.0,0.001,0.012,0.0004,lx2_sm2,long_max2,short_main2,1000,13.01472682555993,214
lx2_sx2_L1_SPLIT75,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,12.62102807871981,12.657522797789888,1.99829105708514,110.406297594588,30,111,0,0,True,False,1.0,0.013333333333333334,0.013333333333333334,0.0004,lx2_sx2,long_max2,short_max2,75,12.62102807871981,215
lx2_sx2_L2_SPLIT150,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,12.62102807871981,12.657522797789888,1.99829105708514,110.406297594588,30,111,0,0,True,False,2.0,0.006666666666666667,0.013333333333333334,0.0004,lx2_sx2,long_max2,short_max2,150,12.62102807871981,216
lx2_sx2_L5_SPLIT400,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,11.79237277665619,11.826334247988735,1.8745279738588607,109.73011833036928,30,111,0,0,True,False,5.0,0.0025,0.0125,0.0004,lx2_sx2,long_max2,short_max2,400,11.79237277665619,217
lx2_sx2_L10_SPLIT800,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,11.79237277665619,11.826334247988735,1.8745279738588607,109.73011833036928,30,111,0,0,True,False,10.0,0.00125,0.0125,0.0004,lx2_sx2,long_max2,short_max2,800,11.79237277665619,218
lx2_sx2_L3_SPLIT250,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,11.297803402051553,11.330261842927602,1.800198199073563,109.32609647420733,30,111,0,0,True,False,3.0,0.004,0.012,0.0004,lx2_sx2,long_max2,short_max2,250,11.297803402051553,219
lx2_sx2_L12_SPLIT1000,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,1201,309,892,343,858,28.55953372189842,11.297803402051553,11.330261842927602,1.800198199073563,109.32609647420733,30,111,0,0,True,False,12.0,0.001,0.012,0.0004,lx2_sx2,long_max2,short_max2,1000,11.297803402051553,220
lx2_sm2_L1_SPLIT100,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,10.738908457676665,10.738908457676665,2.3250375667097813,108.16418723507132,52,236,0,0,True,False,1.0,0.01,0.01,0.0004,lx2_sm2,long_max2,short_main2,100,10.738908457676665,221
lx2_sm2_L2_SPLIT200,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,10.738908457676665,10.738908457676665,2.3250375667097813,108.16418723507132,52,236,0,0,True,False,2.0,0.005,0.01,0.0004,lx2_sm2,long_max2,short_main2,200,10.738908457676665,222
lx2_sm2_L3_SPLIT300,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,10.738908457676665,10.738908457676665,2.3250375667097813,108.16418723507132,52,236,0,0,True,False,3.0,0.0033333333333333335,0.01,0.0004,lx2_sm2,long_max2,short_main2,300,10.738908457676665,223
lx2_sm2_L5_SPLIT500,LONG_MAX2_SHORT_MAX2_MAIN2_2026_LEVERAGE_SPLIT_SWEEP_V1,2241,309,1932,456,1785,20.34805890227577,10.738908457676665,10.738908457676665,2.3250375667097813,108.16418723507132,52,236,0,0,True,False,5.0,0.002,0.01,0.0004,lx2_sm2,long_max2,short_main2,500,10.738908457676665,224
